RedFighter,BlueFighter,RedExpectedValue,BlueExpectedValue,Date,Location,Country,Winner,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsBySubmission,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsBySubmission,RedWins,RedStance,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,Finish,FinishRound,FinishRoundTime,TotalFightTimeSecs,RedWinsByDecision,RedWinsByKOTKO,BlueWinsByDecision,BlueWinsByKOTKO,RedUFC_Debut,BlueUFC_Debut,RedDaysSinceLastFight,BlueDaysSinceLastFight,RedCurrELO,BlueCurrELO,ExpectedValueDiff,CurrentLoseStreakDiff,CurrentWinStreakDiff,DrawsDiff,AvgSigStrLandedDiff,AvgSubAttDiff,AvgTDLandedDiff,LossesDiff,TotalRoundsFoughtDiff,TotalTitleBoutsDiff,WinsBySubmissionDiff,WinsDiff,HeightCmsDiff,ReachCmsDiff,WeightLbsDiff,AgeDiff,WinsByDecisionDiff,WinsByKOTKODiff,UFC_DebutDiff,DaysSinceLastFightDiff,CurrELODiff
Viviane Araujo,Karine Silva,0.43279143766003053,0.5672085623399694,2024-11-16,"New York City, New York, USA",USA,1,0,Women's Flyweight,FEMALE,3,0,5,0,0.6675,0.08235294117647059,0.48888888888888893,0.7557894736842105,0.144,0,8,0,4,5,Orthodox,165.1,170.18,125,1,0,0,0.976078431372549,0.10032692307692305,0.06778962264150944,0.4029629629629631,0.1021818181818182,5,35,0,0,6,Orthodox,162.56,172.72,125,37,30,DEC,3.0,5:00,900.0,5,1,1,0,0,0,287,203,1516.7195075356149,1563.7051547526269,-0.13441712467993888,1,-5,0,0.30857843137254903,-0.4210992662473795,-0.3528265107212474,5,27,0,-4,1,-2.539999999999992,2.539999999999992,0,7,4,1,0,84,-46.985647217012
Mauricio Ruffy,James Llontop,0.5690748740653622,0.43092512593463783,2024-11-16,"New York City, New York, USA",USA,1,0,Catch Weight,MALE,3,2,0,0,1.7933333333333332,0.12285714285714286,0.0,0.0,0.0,2,7,0,0,1,Orthodox,182.88,185.42,155,0,2,0,4.88,0.295,0.0,0.0,0.0,0,4,0,0,2,Orthodox,180.34,190.5,155,28,25,DEC,3.0,5:00,900.0,0,2,1,0,0,0,196,84,1516.31911034292,1468.0120728485083,0.13814974813072434,-2,2,0,3.086666666666667,0.0,0.0,-2,-3,0,0,1,-2.539999999999992,5.0800000000000125,0,3,-1,2,0,112,48.307037494411816
Jonathan Martinez,Marcus McGhee,0.5681193490676761,0.43188065093232386,2024-11-16,"New York City, New York, USA",USA,0,0,Bantamweight,MALE,3,0,3,0,1.4809090909090907,0.1275,0.18461538461538465,0.18,0.066,0,5,0,1,3,Orthodox,172.72,175.26,135,1,0,0,1.9675757575757582,0.10268656716417913,0.014705882352941175,0.11144927536231886,0.07252857142857141,4,39,0,0,10,Southpaw,172.72,177.8,135,30,34,DEC,3.0,5:00,900.0,6,4,0,2,0,0,196,308,1591.465335596931,1543.835002195277,0.13623869813535228,1,-3,0,0.48666666666666747,-0.16990950226244347,-0.06855072463768114,4,34,0,-1,7,0.0,2.5400000000000205,0,-4,6,2,0,-112,47.63033340165407
Jim Miller,Damon Jackson,0.5459356787924241,0.4540643212075759,2024-11-16,"New York City, New York, USA",USA,1,0,Lightweight,MALE,3,1,0,1,0.9554901960784312,0.08634615384615384,0.25094339622641504,0.4251194444444444,0.06288181818181818,5,30,0,2,6,Switch,180.34,180.34,155,1,0,0,3.9814635359116015,0.07560989010989011,0.35437486338797825,0.30342771739130436,0.08708648648648647,17,99,0,12,26,Southpaw,172.72,180.34,155,41,36,SUB,1.0,2:44,164.0,8,6,3,1,0,0,217,98,1551.2490390015967,1519.2393990049234,0.09187135758484821,0,0,-1,3.02597333983317,0.1034314671615632,-0.12169172705314002,12,69,0,10,20,-7.6200000000000045,0.0,0,5,5,5,0,119,32.009639996673286
David Onama,Roberto Romero,0.5486607411410935,0.45133925885890647,2024-11-16,"New York City, New York, USA",USA,1,0,Lightweight,MALE,3,0,0,0,20.5,0.44,0.4,1.14645,0.3385,0,0,0,0,0,Orthodox,172.72,177.8,155,0,2,0,1.1630769230769231,0.10666666666666666,0.10714285714285714,0.13862068965517244,0.034,2,14,0,1,4,Orthodox,180.34,187.96,145,30,24,DEC,3.0,5:00,900.0,1,2,0,0,0,1,203,60,1533.9203097576474,1500.0,0.09732148228218707,0,2,0,-19.336923076923078,-0.29285714285714287,-1.0078293103448275,2,14,0,1,4,7.6200000000000045,10.159999999999997,-10,6,1,2,-1,143,33.920309757647374
Marcin Tybura,Jhonata Diniz,0.5441312147043947,0.45586878529560526,2024-11-16,"New York City, New York, USA",USA,1,0,Heavyweight,MALE,3,0,3,0,1.3633333333333333,0.15142857142857144,0.0,0.0,0.0,0,6,0,0,3,Orthodox,193.04,200.66,254,1,0,0,3.9492895833333326,0.10071134020618559,0.01642448979591837,0.2552333333333334,0.08012000000000001,8,49,0,1,12,Orthodox,190.5,198.12,249,39,33,KO/TKO,2.0,5:00,600.0,7,4,1,2,0,0,98,98,1563.279248223128,1532.5337343658475,0.08826242940878948,1,-3,0,2.5859562499999993,0.01642448979591837,0.2552333333333334,8,43,0,1,9,-2.539999999999992,-2.539999999999992,-5,6,6,2,0,0,30.745513857280457
Mickey Gall,Ramiz Brahimaj,0.5062904414415553,0.49370955855844467,2024-11-16,"New York City, New York, USA",USA,0,0,Welterweight,MALE,3,1,0,0,0.3985714285714285,0.07227272727272727,0.2521739130434783,0.2866666666666667,0.08200000000000002,3,11,0,2,2,Orthodox,177.8,182.88,170,3,0,0,1.3954758928571427,0.10075438596491232,0.36623534482758624,0.20203389830508472,0.07673333333333333,6,24,0,5,6,Switch,187.96,187.96,170,32,31,KO/TKO,1.0,2:55,175.0,1,0,0,0,0,0,168,182,1487.9122714741366,1483.540994426959,0.012580882883110656,2,0,0,0.9969044642857141,0.11406143178410794,-0.08463276836158196,3,13,0,3,4,10.159999999999997,5.0800000000000125,0,1,1,0,0,-14,4.3712770471775
Bassil Hafez,Oban Elliott,0.46128423287074133,0.5387157671292586,2024-11-16,"New York City, New York, USA",USA,0,0,Welterweight,MALE,3,0,3,0,1.2733333333333332,0.13428571428571429,0.0,0.5933333333333333,0.1,0,9,0,0,3,Orthodox,182.88,182.88,170,0,1,0,1.4100000000000001,0.11142857142857143,0.0,0.6666666666666666,0.048,1,6,0,0,1,Orthodox,180.34,182.88,170,32,26,KO/TKO,3.0,0:40,640.0,1,0,3,0,0,0,168,112,1503.8720245580116,1530.8284551148104,-0.07743153425851729,0,-2,0,0.13666666666666694,0.0,0.07333333333333336,1,-3,0,0,-2,-2.539999999999992,0.0,0,6,-2,0,0,56,-26.95643055679875
Veronica Hardy,Eduarda Moura,0.5729227481107311,0.4270772518892689,2024-11-16,"New York City, New York, USA",USA,0,0,Women's Flyweight,FEMALE,3,1,0,0,1.03,0.16285714285714284,0.15,1.1444444444444446,0.06,1,6,0,1,2,Orthodox,167.64,167.64,125,0,3,0,0.8536363636363636,0.1125,0.06923076923076922,0.23142857142857146,0.082,4,21,0,1,4,Southpaw,162.56,162.56,125,29,30,DEC,3.0,5:00,900.0,3,0,0,1,0,0,189,161,1549.596299351313,1498.560448588609,0.14584549622146215,-1,3,0,-0.1763636363636364,-0.08076923076923077,-0.9130158730158732,3,15,0,0,2,-5.079999999999984,-5.079999999999984,0,-1,3,-1,0,28,51.03585076270406
Neil Magny,Carlos Prates,0.58464492456956,0.41535507543044003,2024-11-09,"Las Vegas, Nevada, USA",USA,0,0,Welterweight,MALE,5,0,4,0,1.2281818181818183,0.1383333333333333,0.0,0.0,0.0,0,7,0,0,4,Switch,185.42,198.12,170,1,0,0,5.672030124223606,0.09066049382716056,0.03353220858895706,0.45544146341463426,0.09107878787878788,11,88,0,2,22,Orthodox,190.5,203.2,170,37,31,KO/TKO,1.0,4:50,290.0,14,6,0,4,0,0,77,84,1610.2950946680742,1550.9060298143218,0.16928984913911993,1,-4,0,4.4438483060417875,0.03353220858895706,0.45544146341463426,11,81,0,2,18,5.0800000000000125,5.079999999999984,0,6,14,2,0,-7,59.389064853752416
Gerald Meerschaert,Reinier de Ridder,0.5623885578154624,0.4376114421845376,2024-11-09,"Las Vegas, Nevada, USA",USA,0,0,Middleweight,MALE,3,0,0,0,14.39285,0.48,0.3101,1.08,0.3325,0,0,0,0,0,Southpaw,193.04,198.12,185,0,2,0,1.5035599009900988,0.09162745098039214,0.27712135922330106,0.35855769230769236,0.061138095238095255,9,43,0,11,12,Southpaw,185.42,195.58,185,36,34,SUB,3.0,1:44,704.0,0,1,0,0,0,1,77,60,1543.5791228598564,1500.0,0.12477711563092475,0,2,0,-12.8892900990099,-0.03297864077669893,-0.7214423076923078,9,43,0,11,12,-7.6200000000000045,-2.539999999999992,0,2,0,1,-1,17,43.5791228598564
Gaston Bolanos,Cortavious Romious,0.49790250521407037,0.5020974947859296,2024-11-09,"Las Vegas, Nevada, USA",USA,1,0,Bantamweight,MALE,3,0,1,0,7.83,0.44,0.3,1.0,0.327,1,4,0,0,1,Southpaw,162.56,172.72,135,1,0,0,1.2933333333333332,0.12285714285714286,0.0,0.0,0.0,1,5,0,0,1,Orthodox,170.18,175.26,135,32,30,DEC,3.0,5:00,900.0,1,0,1,0,0,1,301,60,1498.5425027921515,1500.0,-0.004194989571859209,1,-1,0,-6.536666666666667,-0.3,-1.0,0,1,0,0,0,7.6200000000000045,2.539999999999992,0,2,0,0,-1,241,-1.4574972078485189
Luana Pinheiro,Gillian Robertson,0.4293137022360417,0.5706862977639583,2024-11-09,"Las Vegas, Nevada, USA",USA,0,0,Women's Strawweight,FEMALE,3,0,2,0,0.7361728395061727,0.09575609756097564,0.2140566265060241,0.4826583333333332,0.10470588235294116,6,37,0,7,11,Orthodox,165.1,160.02,115,2,0,0,0.9428571428571428,0.09545454545454546,0.034782608695652174,0.8154166666666667,0.086,2,13,0,0,4,Orthodox,157.48,157.48,115,31,29,DEC,3.0,5:00,900.0,2,1,2,2,0,0,175,133,1508.8962793036053,1558.3453574288849,-0.1413725955279166,2,-2,0,0.2066843033509701,-0.17927401781037194,0.3327583333333335,-4,-24,0,-7,-7,-7.6200000000000045,-2.5400000000000205,0,2,0,-1,0,42,-49.449078125279584
Mansur Abdul-Malik,Dusko Todorovic,0.5262342616095125,0.4737657383904875,2024-11-09,"Las Vegas, Nevada, USA",USA,1,0,Middleweight,MALE,3,1,0,0,1.377741935483871,0.13124999999999998,0.0,0.14235294117647057,0.016857142857142855,4,14,0,0,4,Orthodox,185.42,187.96,185,0,1,0,14.39285,0.48,0.3101,1.08,0.3325,0,2,0,0,1,Orthodox,187.96,200.66,185,27,30,KO/TKO,1.0,2:44,164.0,0,1,1,3,1,0,60,602,1500.0,1481.753812014706,0.052468523219024954,-1,1,0,13.015108064516129,0.3101,0.9376470588235295,-4,-12,0,0,-3,2.5400000000000205,12.699999999999989,0,-3,-1,-2,1,-542,18.246187985294
Karolina Kowalkiewicz,Denise Gomes,0.5045952149109525,0.4954047850890475,2024-11-09,"Las Vegas, Nevada, USA",USA,0,0,Women's Strawweight,FEMALE,3,0,1,0,1.0666666666666669,0.11136363636363637,0.1956521739130435,0.18333333333333335,0.06,2,15,0,0,4,Orthodox,157.48,160.02,115,1,0,0,9.21321728395062,0.08181707317073168,0.016867469879518072,0.04221071428571428,0.025211764705882357,8,46,1,1,9,Orthodox,160.02,162.56,115,39,24,DEC,3.0,5:00,900.0,8,0,2,2,0,0,189,154,1520.5936038004734,1517.4004315293691,0.009190429821904988,1,-1,0,8.146550617283953,-0.17878470403352542,-0.14112261904761908,6,31,1,1,5,2.5400000000000205,2.539999999999992,0,15,6,-2,0,35,3.193172271104231
Elizeu Zaleski dos Santos,Zachary Scroggin,0.6185883170579263,0.3814116829420737,2024-11-09,"Las Vegas, Nevada, USA",USA,1,0,Welterweight,MALE,3,0,0,0,20.683349999999997,0.46,0.34165,1.01,0.337,0,0,0,0,0,Orthodox,190.5,187.96,170,1,0,1,8.035986607142858,0.08729824561403508,0.10552155172413794,0.0956322033898305,0.03893333333333334,4,40,0,1,10,Orthodox,180.34,185.42,170,37,28,KO/TKO,1.0,1:15,75.0,6,3,0,0,0,1,161,60,1584.003088704969,1500.0,0.23717663411585255,1,0,1,-12.64736339285714,-0.23612844827586207,-0.9143677966101695,4,40,0,1,10,-10.159999999999997,-2.5400000000000205,0,9,6,3,-1,101,84.00308870496906
Matthew Semelsberger,Charles Radtke,0.4777777248477469,0.5222222751522532,2024-11-09,"Las Vegas, Nevada, USA",USA,0,0,Welterweight,MALE,3,1,0,0,0.8781818181818182,0.13,0.0,0.13071428571428573,0.024,1,5,0,0,2,Orthodox,175.26,182.88,170,3,0,0,0.9321739130434783,0.08595744680851064,0.09166666666666666,0.20530612244897956,0.12840000000000001,5,26,0,0,5,Switch,185.42,190.5,170,31,34,KO/TKO,1.0,0:51,51.0,3,2,1,1,0,0,301,154,1497.8956549317027,1513.3474527265025,-0.04444455030450628,2,0,0,0.05399209486166012,0.09166666666666666,0.07459183673469383,4,21,0,0,3,10.159999999999997,7.6200000000000045,0,-3,2,1,0,147,-15.451797794799859
Cody Stamann,Da'Mon Blackshear,0.5346010070036571,0.4653989929963429,2024-11-09,"Las Vegas, Nevada, USA",USA,0,0,Bantamweight,MALE,3,2,0,1,1.0190476190476192,0.1068181818181818,0.17391304347826086,0.48541666666666666,0.07400000000000001,3,13,0,1,2,Switch,177.8,182.88,135,2,0,1,6.128360655737706,0.1010806451612903,0.006349206349206349,0.68265625,0.09387692307692308,6,37,0,0,7,Orthodox,167.64,162.56,135,35,30,SUB,1.0,4:19,259.0,6,1,0,1,0,0,154,119,1513.7891171934125,1489.7073839006653,0.06920201400731418,0,0,0,5.109313036690087,-0.1675638371290545,0.1972395833333333,3,24,0,-1,5,-10.160000000000025,-20.319999999999993,0,5,6,0,0,35,24.08173329274723
Tresean Gore,Antonio Trocoli,0.5019449102742508,0.4980550897257492,2024-11-09,"Las Vegas, Nevada, USA",USA,1,0,Middleweight,MALE,3,1,0,0,1.28,0.255,0.3,0.2275,0.024,1,4,0,0,0,Orthodox,198.12,200.66,185,0,1,0,0.8290909090909092,0.1325,0.2769230769230769,0.6514285714285715,0.142,2,6,0,1,1,Switch,182.88,190.5,185,30,33,SUB,1.0,1:23,83.0,0,0,0,0,0,0,742,140,1486.142438050085,1484.7909691539858,0.0038898205485016213,-1,1,0,-0.4509090909090908,-0.023076923076923106,0.42392857142857143,1,2,0,1,1,-15.240000000000009,-10.159999999999997,0,-3,0,0,0,602,1.3514688960992771
Melissa Mullins,Klaudia Sygula,0.5011906287391308,0.4988093712608692,2024-11-09,"Las Vegas, Nevada, USA",USA,1,0,Women's Bantamweight,FEMALE,3,0,0,0,6.01,0.47,0.29285,0.93,0.33,0,0,0,0,0,Orthodox,172.72,175.26,135,1,0,0,0.91,0.14857142857142858,0.0,0.14444444444444446,0.04,1,5,0,0,1,Orthodox,170.18,172.72,135,33,25,KO/TKO,2.0,1:20,380.0,1,0,0,0,0,1,217,60,1500.8273351500125,1500.0,0.002381257478261567,1,0,0,-5.1,-0.29285,-0.7855555555555556,1,5,0,0,1,-2.539999999999992,-2.539999999999992,0,8,1,0,-1,157,0.827335150012459
Brandon Moreno,Amir Albazi,0.48710753213694,0.51289246786306,2024-11-02,"Edmonton, Alberta, Canada",Canada,1,0,Flyweight,MALE,5,0,5,0,0.5214285714285714,0.07227272727272728,0.23043478260869568,0.3466666666666667,0.0796,0,13,0,2,5,Orthodox,165.1,172.72,125,2,0,2,2.1390409090909093,0.0926268656716418,0.16137205882352942,0.38695652173913037,0.09965714285714285,5,53,6,3,9,Orthodox,170.18,177.8,125,30,31,DEC,5.0,5:00,1500.0,3,3,2,1,0,0,252,518,1567.2538385383825,1576.2144289870062,-0.02578493572611995,2,-5,2,1.617612337662338,-0.06906272378516626,0.04028985507246369,5,40,6,1,4,5.0800000000000125,5.0800000000000125,0,-1,1,2,0,-266,-8.960590448623634
Erin Blanchfield,Rose Namajunas,0.4718177396177098,0.5281822603822902,2024-11-02,"Edmonton, Alberta, Canada",Canada,1,0,Women's Flyweight,FEMALE,3,0,2,0,4.24421447368421,0.08798701298701299,0.14133076923076926,0.38716708860759497,0.1103625,5,52,7,3,11,Orthodox,165.1,165.1,125,1,0,0,1.316774193548387,0.10218750000000001,0.18181818181818182,0.45,0.08514285714285716,1,19,0,3,6,Orthodox,162.56,167.64,125,25,32,DEC,5.0,5:00,1500.0,3,0,6,2,0,0,217,112,1579.820223232353,1599.4240413007496,-0.05636452076458043,1,-2,0,-2.927440280135823,0.04048741258741256,0.06283291139240504,-4,-33,-7,0,-5,-2.539999999999992,2.539999999999992,0,-7,-3,-2,0,105,-19.60381806839655
Caio Machado,Brendson Ribeiro,0.5012165501314915,0.49878344986850853,2024-11-02,"Edmonton, Alberta, Canada",Canada,0,0,Light Heavyweight,MALE,3,2,0,0,1.0266666666666666,0.13142857142857142,0.175,0.48888888888888893,0.1,2,5,0,0,1,Orthodox,190.5,205.74,205,2,0,0,2.0233333333333334,0.1657142857142857,0.0,0.0,0.0,2,9,0,0,1,Southpaw,193.04,198.12,250,30,28,DEC,3.0,5:00,900.0,1,0,0,1,0,0,189,133,1469.5816540761748,1468.736306793522,0.0024331002629829346,0,0,0,0.9966666666666668,-0.175,-0.48888888888888893,0,4,0,0,0,2.539999999999992,-7.6200000000000045,45,2,1,-1,0,56,0.8453472826527104
Ariane da Silva,Jasmine Jasudavicius,0.4826425223598921,0.517357477640108,2024-11-02,"Edmonton, Alberta, Canada",Canada,0,0,Women's Flyweight,FEMALE,3,0,2,0,0.8377419354838708,0.09718750000000001,0.09090909090909091,0.4864705882352942,0.08285714285714287,2,24,0,1,6,Orthodox,170.18,172.72,125,1,0,0,1.025,0.09647058823529411,0.06666666666666667,0.11789473684210527,0.11000000000000001,6,29,0,2,6,Orthodox,167.64,170.18,125,30,35,SUB,3.0,2:28,748.0,4,0,5,0,0,0,189,112,1533.939716426449,1546.0057758484593,-0.0347149552802159,1,-2,0,0.18725806451612914,-0.024242424242424246,-0.36857585139318894,4,5,0,1,0,-2.5400000000000205,-2.539999999999992,0,-5,-1,0,0,77,-12.066059422010312
Marc-Andre Barriault,Dustin Stoltzfus,0.5457276854115369,0.45427231458846307,2024-11-02,"Edmonton, Alberta, Canada",Canada,0,0,Middleweight,MALE,3,1,0,0,0.8035483870967741,0.10531249999999999,0.2727272727272727,0.4758823529411765,0.08971428571428572,5,17,0,1,3,Orthodox,182.88,190.5,185,2,0,0,1.4728803278688525,0.09825806451612899,0.016033333333333333,0.07015625,0.048499999999999995,7,31,0,1,5,Orthodox,185.42,187.96,185,34,32,KO/TKO,1.0,4:28,268.0,2,2,1,1,0,0,126,147,1493.925640330544,1462.0617535841177,0.09145537082307387,1,0,0,0.6693319407720784,-0.25669393939393936,-0.4057261029411765,2,14,0,0,2,2.539999999999992,-2.539999999999992,0,2,1,1,0,-21,31.86388674642626
Mike Malott,Trevin Giles,0.5345411271060097,0.46545887289399035,2024-11-02,"Edmonton, Alberta, Canada",Canada,1,0,Welterweight,MALE,3,2,0,0,2.4003278688524596,0.12112903225806451,0.04285714285714285,0.3420570312500001,0.13773846153846153,6,32,0,0,7,Orthodox,182.88,187.96,170,1,0,0,0.9575,0.10823529411764707,0.2222222222222222,0.64,0.12,1,8,0,3,4,Orthodox,185.42,185.42,170,32,32,DEC,3.0,5:00,900.0,0,1,4,3,0,0,287,266,1533.941926900616,1509.9020022945788,0.0690822542120193,-1,0,0,-1.4428278688524596,0.17936507936507937,0.2979429687499999,-5,-24,0,3,-3,2.539999999999992,-2.5400000000000205,0,0,-4,-2,0,21,24.039924606037175
Aiemann Zahabi,Pedro Munhoz,0.5303187310529865,0.46968126894701345,2024-11-02,"Edmonton, Alberta, Canada",Canada,1,0,Bantamweight,MALE,3,2,0,0,4.546259340659341,0.09805434782608695,0.1504,0.12586489361702127,0.04601052631578947,9,51,0,3,10,Orthodox,167.64,165.1,135,0,4,0,3.546451612903226,0.09156250000000002,0.00909090909090909,0.05676470588235294,0.02762857142857143,2,17,0,0,5,Orthodox,172.72,172.72,135,36,38,DEC,3.0,5:00,900.0,3,2,4,3,0,0,245,238,1549.4534970618085,1528.3600066147862,0.060637462105973094,-2,4,0,-0.9998077277561146,-0.1413090909090909,-0.06910018773466833,-7,-34,0,-3,-5,5.0800000000000125,7.6200000000000045,0,-2,-1,-1,0,7,21.093490447022305
Charles Jourdain,Victor Henry,0.43503495469271364,0.5649650453072863,2024-11-02,"Edmonton, Alberta, Canada",Canada,1,0,Bantamweight,MALE,3,0,2,0,2.105625,0.12705882352941178,0.12222222222222223,0.0,0.0,1,14,0,0,3,Switch,170.18,172.72,135,2,0,1,1.5172131147540988,0.09656451612903229,0.09047619047619047,0.06166328125000001,0.033515384615384614,7,36,0,2,6,Switch,175.26,175.26,135,28,37,SUB,2.0,3:43,523.0,2,2,2,1,0,0,126,189,1494.401164926,1539.8001349513388,-0.12993009061457267,2,-2,1,-0.588411885245901,-0.03174603174603176,0.06166328125000001,6,22,0,2,3,5.079999999999984,2.539999999999992,0,-9,0,1,0,-63,-45.39897002533871
Jack Shore,Youssef Zalal,0.5550296635697687,0.4449703364302313,2024-11-02,"Edmonton, Alberta, Canada",Canada,0,0,Featherweight,MALE,3,0,2,1,0.6193548387096774,0.11343750000000002,0.30909090909090914,0.624705882352941,0.0794285714285714,3,24,0,2,5,Switch,177.8,182.88,145,1,0,0,0.8147222222222222,0.1208108108108108,0.1815789473684211,0.8135897435897437,0.08824999999999998,2,20,0,3,6,Orthodox,172.72,180.34,145,29,28,SUB,2.0,0:59,359.0,3,0,3,0,0,0,182,84,1553.3423247474996,1514.9482709291135,0.11005932713953737,1,-2,-1,0.1953673835125448,-0.12751196172248805,0.18888386123680267,-1,-4,0,1,1,-5.0800000000000125,-2.539999999999992,0,1,0,0,0,98,38.394053818386055
Alexandr Romanov,Rodrigo Nascimento,0.4878471717536966,0.5121528282463035,2024-11-02,"Edmonton, Alberta, Canada",Canada,1,0,Heavyweight,MALE,3,1,0,0,0.9851612903225807,0.11406250000000001,0.29999999999999993,0.3655882352941177,0.11085714285714286,2,18,0,2,5,Orthodox,187.96,203.2,246,1,0,0,0.812439024390244,0.09357142857142857,0.23023255813953494,0.8256818181818183,0.10777777777777779,3,17,0,3,6,Southpaw,187.96,190.5,262,33,31,DEC,3.0,5:00,900.0,2,1,3,0,0,0,154,175,1538.9761736387875,1547.422487157874,-0.02430565649260691,0,0,0,-0.17272226593233675,-0.06976744186046499,0.4600935828877006,1,-1,0,1,1,0.0,-12.699999999999989,16,2,-1,1,0,-21,-8.446313519086516
Serhiy Sidey,Garrett Armfield,0.4762270872353195,0.5237729127646805,2024-11-02,"Edmonton, Alberta, Canada",Canada,1,0,Bantamweight,MALE,3,1,0,0,1.3975,0.12941176470588237,0.08888888888888889,0.0,0.0,2,9,0,0,2,Orthodox,167.64,177.8,135,1,0,0,5.16,0.175,0.0,0.0,0.0,1,4,0,0,1,Switch,180.34,182.88,135,28,28,DEC,3.0,5:00,900.0,0,1,1,1,0,0,287,140,1484.0,1500.5315763746573,-0.04754582552936104,0,0,0,3.7625,-0.08888888888888889,0.0,-1,-5,0,0,-1,12.700000000000017,5.079999999999984,0,0,-1,0,0,147,-16.531576374657334
Chad Anheliger,Cody Gibson,0.5563699760485641,0.4436300239514359,2024-11-02,"Edmonton, Alberta, Canada",Canada,0,0,Bantamweight,MALE,3,0,1,0,2.3078483870967736,0.0878125,0.10100909090909091,0.3969617647058823,0.0744,5,16,0,1,2,Orthodox,177.8,180.34,135,0,1,0,0.9,0.10588235294117647,0.13333333333333333,0.1726315789473684,0.06,2,15,0,0,3,Orthodox,167.64,162.56,135,37,37,DEC,3.0,5:00,900.0,2,1,0,1,0,0,231,105,1499.4022207131873,1460.065118685161,0.11273995209712817,0,0,0,-1.4078483870967737,0.03232424242424242,-0.22433018575851388,-3,-1,0,-1,1,-10.160000000000025,-17.78,0,0,2,0,0,126,39.337102028026266
Jamey-Lyn Horth,Ivana Petrovic,0.5014156248197817,0.49858437518021825,2024-11-02,"Edmonton, Alberta, Canada",Canada,1,0,Women's Flyweight,FEMALE,3,0,1,0,0.73,0.12,0.425,0.6288888888888889,0.1,1,6,0,1,1,Southpaw,172.72,177.8,125,1,0,0,1.3233333333333335,0.17714285714285713,0.0,0.1111111111111111,0.05,1,6,0,0,1,Orthodox,170.18,167.64,125,34,30,DEC,3.0,5:00,900.0,1,0,0,0,0,0,336,189,1500.0339081301693,1499.050228625498,0.0028312496395634934,1,-1,0,0.5933333333333335,-0.425,-0.5177777777777779,0,0,0,-1,0,-2.539999999999992,-10.160000000000025,0,4,1,0,0,147,0.9836795046712723
Ilia Topuria,Max Holloway,0.3919840758927823,0.6080159241072177,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,1,1,Featherweight,MALE,5,0,3,0,9.126892198581565,0.08511971830985916,0.05318671328671329,0.03269444444444444,0.0522896551724138,7,98,9,2,22,Orthodox,180.34,175.26,145,0,7,0,0.6851612903225807,0.0846875,0.4121212121212122,0.47147058823529414,0.09542857142857143,0,16,1,1,7,Orthodox,170.18,175.26,145,27,32,KO/TKO,3.0,1:34,694.0,2,4,9,11,0,0,252,196,1616.6579236983234,1692.916535409452,-0.21603184821443544,0,4,0,-8.441730908258984,0.3589344988344989,0.4387761437908497,-7,-82,-8,-1,-15,-10.159999999999997,0.0,0,-5,-7,-7,0,56,-76.25861171112865
Robert Whittaker,Khamzat Chimaev,0.5684768786239269,0.43152312137607307,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,0,0,Middleweight,MALE,3,0,7,0,1.2483870967741935,0.12062500000000001,0.49696969696969695,0.753235294117647,0.10257142857142856,0,12,0,3,7,Orthodox,187.96,190.5,185,0,2,0,6.978300471698114,0.08527102803738316,0.003163425925925926,0.10351559633027527,0.07095454545454545,5,64,4,0,17,Orthodox,182.88,185.42,185,33,30,SUB,1.0,3:34,214.0,11,6,2,2,0,0,126,371,1665.621568993241,1617.738074994088,0.13695375724785386,0,-5,0,5.729913374923921,-0.493806271043771,-0.6497196977873717,5,52,4,-3,10,-5.0800000000000125,-5.0800000000000125,0,3,9,4,0,-245,47.88349399915296
Magomed Ankalaev,Aleksandar Rakic,0.6218946767181776,0.37810532328182245,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,1,0,Light Heavyweight,MALE,3,2,0,0,5.68910487804878,0.10561904761904761,0.02093023255813953,0.18390113636363636,0.05684444444444444,3,22,0,0,6,Orthodox,193.04,198.12,205,0,10,1,3.004901960784313,0.11451923076923079,0.0037735849056603774,0.15095648148148144,0.052054545454545464,1,33,1,0,10,Orthodox,190.5,190.5,205,32,32,DEC,3.0,5:00,900.0,4,6,4,2,0,0,287,196,1634.3098490324915,1547.8682299929433,0.2437893534363551,-2,10,1,-2.684202917264467,-0.017156647652479155,-0.03294465488215492,-2,11,1,0,4,-2.539999999999992,-7.6200000000000045,0,0,0,4,0,91,86.44161903954819
